dataset,split,index,compound_id
binary,train,1530,CHEMBL3105517
binary,train,1241,CHEMBL1784806
binary,train,1194,CHEMBL1688904
binary,train,1921,CHEMBL4531367
binary,train,2554,CHEMBL5434222
binary,train,2861,CHEMBL3622062
binary,train,523,CHEMBL206300
binary,train,1103,CHEMBL368305
binary,train,1071,CHEMBL366669
binary,train,1205,CHEMBL1688915
binary,train,2888,CHEMBL5436996
binary,train,596,CHEMBL225550
binary,train,1617,CHEMBL3421786
binary,train,3028,CHEMBL162585
binary,train,2332,CHEMBL5266698
binary,train,143,CHEMBL69891
binary,train,2608,CHEMBL93828
binary,train,2970,CHEMBL5431734
binary,train,1313,CHEMBL1939525
binary,train,1912,CHEMBL4128368
binary,train,279,CHEMBL53644
binary,train,1545,CHEMBL1083665
binary,train,2233,CHEMBL3752347
binary,train,1847,CHEMBL49732
binary,train,1897,CHEMBL4207348
binary,train,1868,CHEMBL1444
binary,train,2839,CHEMBL5401315
binary,train,2686,CHEMBL185950
binary,train,232,CHEMBL8333
binary,train,1446,CHEMBL2312956
binary,train,488,CHEMBL202231
binary,train,975,CHEMBL607855
binary,train,2984,CHEMBL112908
binary,train,1805,CHEMBL3818720
binary,train,441,CHEMBL361872
binary,train,2647,CHEMBL5421275
binary,train,2008,CHEMBL4780337
binary,train,2755,CHEMBL29669
binary,train,2145,CHEMBL5290320
binary,train,653,CHEMBL108425
binary,train,840,CHEMBL387518
binary,train,1427,CHEMBL2208140
binary,train,3030,CHEMBL5401971
binary,train,1123,CHEMBL193858
binary,train,820,CHEMBL225472
binary,train,1170,CHEMBL1672975
binary,train,1182,CHEMBL1688892
binary,train,2289,CHEMBL5282687
binary,train,2580,CHEMBL5409533
binary,train,869,CHEMBL164
binary,train,2224,CHEMBL3754220
binary,train,781,CHEMBL487888
binary,train,749,CHEMBL464472
binary,train,1176,CHEMBL1672981
binary,train,2268,CHEMBL5287766
binary,train,2033,CHEMBL5072101
binary,train,204,CHEMBL288804
binary,train,1536,CHEMBL3134114
binary,train,549,CHEMBL225472
binary,train,935,CHEMBL157101
binary,train,1115,CHEMBL175799
binary,train,1266,CHEMBL1824761
binary,train,2467,CHEMBL5281289
binary,train,1233,CHEMBL1784795
binary,train,585,CHEMBL525379
binary,train,360,CHEMBL314991
binary,train,885,CHEMBL521591
binary,train,868,CHEMBL253570
binary,train,2007,CHEMBL4747849
binary,train,373,CHEMBL25588
binary,train,2312,CHEMBL5273116
binary,train,2015,CHEMBL4750835
binary,train,2363,CHEMBL5276932
binary,train,659,CHEMBL390078
binary,train,2862,CHEMBL3622063
binary,train,2028,CHEMBL5077976
binary,train,2057,CHEMBL1444
binary,train,2361,CHEMBL5284841
binary,train,3027,CHEMBL350072
binary,train,611,CHEMBL224391
binary,train,1014,CHEMBL1097371
binary,train,210,CHEMBL129883
binary,train,2645,CHEMBL5406205
binary,train,1981,CHEMBL4526798
binary,train,2215,CHEMBL5273362
binary,train,91,CHEMBL165279
binary,train,1714,CHEMBL3623220
binary,train,366,CHEMBL103685
binary,train,2583,CHEMBL5413476
binary,train,400,CHEMBL28880
binary,train,619,CHEMBL78322
binary,train,1389,CHEMBL2011189
binary,train,798,CHEMBL421149
binary,train,2329,CHEMBL3752288
binary,train,2833,CHEMBL5411472
binary,train,721,CHEMBL222250
binary,train,2964,CHEMBL5433553
binary,train,371,CHEMBL282673
binary,train,40,CHEMBL1629806
binary,train,310,CHEMBL357775
binary,train,867,CHEMBL252642
binary,train,1254,CHEMBL1824746
binary,train,2222,CHEMBL5285647
binary,train,2373,CHEMBL1630267
binary,train,2598,CHEMBL5432971
binary,train,1990,CHEMBL4568674
binary,train,2638,CHEMBL5426314
binary,train,246,CHEMBL2112301
binary,train,21,CHEMBL289116
binary,train,2173,CHEMBL5283138
binary,train,2468,CHEMBL5271144
binary,train,1463,CHEMBL2333331
binary,train,2980,CHEMBL5426889
binary,train,748,CHEMBL465845
binary,train,2899,CHEMBL5402413
binary,train,1340,CHEMBL503399
binary,train,165,CHEMBL325346
binary,train,2411,CHEMBL5269737
binary,train,2643,CHEMBL5438005
binary,train,2303,CHEMBL5285796
binary,train,23,CHEMBL39782
binary,train,1234,CHEMBL1784798
binary,train,2104,CHEMBL3753403
binary,train,2025,CHEMBL4863718
binary,train,685,CHEMBL223176
binary,train,2143,CHEMBL5280059
binary,train,2378,CHEMBL3349655
binary,train,2680,CHEMBL158984
binary,train,1578,CHEMBL3407538
binary,train,664,CHEMBL226891
binary,train,1564,CHEMBL1688894
binary,train,237,CHEMBL8417
binary,train,928,CHEMBL377770
binary,train,1317,CHEMBL1939529
binary,train,2317,CHEMBL3753063
binary,train,742,CHEMBL463435
binary,train,675,CHEMBL390717
binary,train,3034,CHEMBL5431734
binary,train,283,CHEMBL158635
binary,train,1577,CHEMBL3407539
binary,train,2499,CHEMBL5404699
binary,train,251,CHEMBL279940
binary,train,1109,CHEMBL175962
binary,train,2509,CHEMBL5423781
binary,train,1928,CHEMBL4527809
binary,train,655,CHEMBL388093
binary,train,2982,CHEMBL113242
binary,train,1769,CHEMBL3806282
binary,train,939,CHEMBL583310
binary,train,2487,CHEMBL5411799
binary,train,711,CHEMBL373377
binary,train,988,CHEMBL1097041
binary,train,1619,CHEMBL3422044
binary,train,803,CHEMBL213587
binary,train,800,CHEMBL522917
binary,train,2867,CHEMBL5404073
binary,train,1668,CHEMBL224060
binary,train,2184,CHEMBL1078534
binary,train,405,CHEMBL29864
binary,train,961,CHEMBL598211
binary,train,2809,CHEMBL3622072
binary,train,2868,CHEMBL5397563
binary,train,2470,CHEMBL5283276
binary,train,1341,CHEMBL1939552
binary,train,1209,CHEMBL9298
binary,train,2770,CHEMBL135063
binary,train,2408,CHEMBL5280552
binary,train,2589,CHEMBL5408823
binary,train,2300,CHEMBL5270141
binary,train,30,CHEMBL1630274
binary,train,344,CHEMBL274826
binary,train,1044,CHEMBL1083663
binary,train,1217,CHEMBL1783176
binary,train,1599,CHEMBL3415166
binary,train,39,CHEMBL3349864
binary,train,2630,CHEMBL440930
binary,train,696,CHEMBL271129
binary,train,354,CHEMBL330452
binary,train,2342,CHEMBL5274832
binary,train,1132,CHEMBL383145
binary,train,2657,CHEMBL134169
binary,train,949,CHEMBL598212
binary,train,473,CHEMBL371275
binary,train,2904,CHEMBL5404820
binary,train,433,CHEMBL179144
binary,train,1651,CHEMBL3622055
binary,train,2062,CHEMBL198291
binary,train,2140,CHEMBL5270764
binary,train,1823,CHEMBL3964421
binary,train,2423,CHEMBL425194
binary,train,2223,CHEMBL5289206
binary,train,1954,CHEMBL421149
binary,train,1655,CHEMBL3622059
binary,train,1913,CHEMBL4289930
binary,train,1968,CHEMBL188664
binary,train,2250,CHEMBL5282027
binary,train,1795,CHEMBL3818725
binary,train,61,CHEMBL113121
binary,train,2037,CHEMBL1093458
binary,train,1093,CHEMBL176118
binary,train,2594,CHEMBL5436084
binary,train,1784,CHEMBL3805733
binary,train,80,CHEMBL28290
binary,train,622,CHEMBL159073
binary,train,695,CHEMBL270915
binary,train,848,CHEMBL424414
binary,train,1392,CHEMBL1629804
binary,train,2160,CHEMBL5286289
binary,train,632,CHEMBL389433
binary,train,2722,CHEMBL87477
binary,train,983,CHEMBL1088570
binary,train,1973,CHEMBL1444
binary,train,262,CHEMBL301106
binary,train,2949,CHEMBL5423113
binary,train,253,CHEMBL23364
binary,train,359,CHEMBL105298
binary,train,1876,CHEMBL4161789
binary,train,301,CHEMBL488
binary,train,1438,CHEMBL2312962
binary,train,1471,CHEMBL2336854
binary,train,1136,CHEMBL1629800
binary,train,1207,CHEMBL1688917
binary,train,1936,CHEMBL4474808
binary,train,410,CHEMBL177274
binary,train,491,CHEMBL201831
binary,train,1099,CHEMBL425323
binary,train,1980,CHEMBL4514474
binary,train,616,CHEMBL31224
binary,train,277,CHEMBL54803
binary,train,755,CHEMBL463256
binary,train,1521,CHEMBL275638
binary,train,224,CHEMBL26651
binary,train,1439,CHEMBL2312961
binary,train,687,CHEMBL243960
binary,train,903,CHEMBL479559
binary,train,2130,CHEMBL5273888
binary,train,626,CHEMBL161230
binary,train,1397,CHEMBL2163638
binary,train,206,CHEMBL65549
binary,train,288,CHEMBL468419
binary,train,969,CHEMBL599456
binary,train,383,CHEMBL71082
binary,train,268,CHEMBL291700
binary,train,513,CHEMBL382679
binary,train,857,CHEMBL455593
binary,train,2053,CHEMBL5204674
binary,train,2074,CHEMBL5184829
binary,train,146,CHEMBL310735
binary,train,2520,CHEMBL176452
binary,train,2855,CHEMBL5409338
binary,train,2715,CHEMBL291700
binary,train,2343,CHEMBL5283967
binary,train,641,CHEMBL388375
binary,train,1627,CHEMBL3422035
binary,train,760,CHEMBL453448
binary,train,2178,CHEMBL5288187
binary,train,2919,CHEMBL162834
binary,train,686,CHEMBL243961
binary,train,2763,CHEMBL135606
binary,train,1157,CHEMBL9298
binary,train,964,CHEMBL597808
binary,train,387,CHEMBL68674
binary,train,1686,CHEMBL3623214
binary,train,2287,CHEMBL5287563
binary,train,1379,CHEMBL2011175
binary,train,1229,CHEMBL1784790
binary,train,623,CHEMBL421149
binary,train,2068,CHEMBL5179009
binary,test,9,CHEMBL353068
binary,test,1059,CHEMBL1170678
binary,test,2032,CHEMBL5069811
binary,test,1985,CHEMBL4536893
binary,test,42,CHEMBL168762
binary,test,2169,CHEMBL5267929
binary,test,913,CHEMBL479385
binary,test,2277,CHEMBL5285898
binary,test,2426,CHEMBL1835539
binary,test,1361,CHEMBL1957216
binary,test,1175,CHEMBL1672980
binary,test,4,CHEMBL41761
binary,test,241,CHEMBL8646
binary,test,2981,CHEMBL356594
binary,test,2085,CHEMBL5272700
binary,test,2306,CHEMBL2105261
binary,test,2886,CHEMBL5421626
binary,test,2662,CHEMBL276915
binary,test,1750,CHEMBL3754157
binary,test,2618,CHEMBL23364
binary,test,1814,CHEMBL3948254
binary,test,2567,CHEMBL5409215
binary,test,2359,CHEMBL5267610
binary,test,292,CHEMBL78322
binary,test,2653,CHEMBL5421289
binary,test,705,CHEMBL270301
binary,test,6,CHEMBL111888
binary,test,1385,CHEMBL2011183
binary,test,93,CHEMBL352891
binary,test,2429,CHEMBL1627841
binary,test,2309,CHEMBL5271912
binary,test,2796,CHEMBL137396
binary,test,2619,CHEMBL279940
binary,test,1173,CHEMBL1672978
binary,test,2983,CHEMBL110524
binary,test,2878,CHEMBL3818343
binary,test,69,CHEMBL488
binary,test,1469,CHEMBL1444
binary,test,1755,CHEMBL3800417
binary,test,1944,CHEMBL3751881
binary,test,145,CHEMBL307643
binary,test,936,CHEMBL572637
binary,test,1288,CHEMBL1825038
binary,test,845,CHEMBL482693
binary,test,836,CHEMBL78322
binary,test,1466,CHEMBL2333326
binary,test,309,CHEMBL9298
binary,test,2038,CHEMBL1444
binary,test,2177,CHEMBL3754183
binary,test,550,CHEMBL225178
binary,test,1425,CHEMBL9352
binary,test,959,CHEMBL609618
binary,test,2472,CHEMBL5274084
binary,test,1403,CHEMBL2165325
binary,test,2607,CHEMBL92488
binary,test,510,CHEMBL382482
binary,test,1719,CHEMBL3622445
binary,test,2799,CHEMBL344904
binary,test,1740,CHEMBL3623214
binary,test,987,CHEMBL9298
binary,test,1199,CHEMBL1688909
binary,test,2399,CHEMBL5288418
binary,test,1151,CHEMBL1630271
binary,test,1337,CHEMBL1939549
binary,test,29,CHEMBL440930
binary,test,1721,CHEMBL3753169
binary,test,2301,CHEMBL3754719
binary,test,496,CHEMBL198291
binary,test,1201,CHEMBL1688911
binary,test,2427,CHEMBL1627334
binary,test,2402,CHEMBL5290103
binary,test,15,CHEMBL433728
binary,test,431,CHEMBL179149
binary,test,793,CHEMBL509750
binary,test,2947,CHEMBL5417855
binary,test,1443,CHEMBL2312957
binary,test,1374,CHEMBL274826
binary,test,929,CHEMBL441367
binary,test,1586,CHEMBL3415153
binary,test,2148,CHEMBL5270927
binary,test,1822,CHEMBL3983734
binary,test,1046,CHEMBL1083652
binary,test,1894,CHEMBL4211193
binary,test,907,CHEMBL479928
binary,test,621,CHEMBL421829
binary,test,1715,CHEMBL3623221
binary,test,2812,CHEMBL3622075
binary,test,2209,CHEMBL3754063
binary,test,583,CHEMBL522917
binary,test,527,CHEMBL212473
binary,test,1957,CHEMBL10026
binary,test,1664,CHEMBL1444
binary,test,1144,CHEMBL1630263
binary,test,1837,CHEMBL205881
binary,test,1930,CHEMBL4446561
binary,test,2834,CHEMBL5424049
binary,test,1931,CHEMBL1444
binary,test,683,CHEMBL243755
binary,test,1352,CHEMBL1956186
binary,test,1572,CHEMBL9298
binary,test,873,CHEMBL9298
binary,test,153,CHEMBL72415
binary,test,2460,CHEMBL5274867
binary,test,2659,CHEMBL3084923
binary,test,2219,CHEMBL5288828
binary,test,1718,CHEMBL2331704
binary,test,493,CHEMBL197650
binary,test,2316,CHEMBL5268383
binary,test,273,CHEMBL57513
binary,test,862,CHEMBL323197
binary,test,1770,CHEMBL3806159
binary,test,707,CHEMBL260955
binary,test,1932,CHEMBL4570681
binary,test,2765,CHEMBL137002
binary,test,2401,CHEMBL5287841
binary,test,1087,CHEMBL365120
binary,test,1421,CHEMBL2179111
binary,test,2987,CHEMBL287574
binary,test,736,CHEMBL201831
binary,test,1817,CHEMBL2386285
binary,test,1581,CHEMBL3407539
binary,test,1040,CHEMBL1083665
binary,test,1689,CHEMBL3623209
binary,test,2205,CHEMBL5265837
binary,test,1100,CHEMBL176886
binary,test,2523,CHEMBL29138
binary,test,1988,CHEMBL4536893
binary,test,28,CHEMBL2112739
binary,test,1167,CHEMBL598199
binary,test,2376,CHEMBL3349659
binary,test,1621,CHEMBL3422042
binary,test,1276,CHEMBL1825018
binary,test,2421,CHEMBL3754305
binary,test,1300,CHEMBL1915176
binary,test,2364,CHEMBL5285807
binary,test,106,CHEMBL350713
binary,test,2828,CHEMBL5399449
binary,test,2440,CHEMBL3753258
binary,test,278,CHEMBL307160
binary,test,2515,CHEMBL368732
binary,test,347,CHEMBL312960
binary,test,1882,CHEMBL4159159
binary,test,1948,CHEMBL4454575
binary,test,630,CHEMBL519436
binary,test,2884,CHEMBL3622363
binary,test,2848,CHEMBL5425142
binary,test,1296,CHEMBL1915156
binary,test,1384,CHEMBL2011182
binary,test,2431,CHEMBL1627337
binary,test,2569,CHEMBL5401017
binary,test,480,CHEMBL371430
binary,test,673,CHEMBL226738
binary,test,2908,CHEMBL5435398
binary,test,2610,CHEMBL23334
binary,test,2110,CHEMBL3623219
binary,test,1535,CHEMBL3134115
binary,test,2060,CHEMBL5174567
binary,test,163,CHEMBL304305
binary,test,1763,CHEMBL3805481
binary,test,2836,CHEMBL5425230
binary,test,2362,CHEMBL5274890
binary,test,421,CHEMBL177293
binary,test,2183,CHEMBL5266867
binary,test,2063,CHEMBL5173597
binary,test,1414,CHEMBL446083
binary,test,1068,CHEMBL1215665
binary,test,1484,CHEMBL2336860
binary,test,814,CHEMBL53068
binary,test,25,CHEMBL488
binary,test,1514,CHEMBL2442769
binary,test,2132,CHEMBL3752998
binary,test,1511,CHEMBL2440145
binary,test,2843,CHEMBL5417041
binary,test,1001,CHEMBL300109
binary,test,136,CHEMBL1629804
binary,test,186,CHEMBL294361
binary,test,2664,CHEMBL16782
binary,test,1825,CHEMBL3980889
binary,test,1429,CHEMBL1939530
binary,test,308,CHEMBL124230
binary,test,1999,CHEMBL4563511
binary,test,2398,CHEMBL5287052
binary,test,1281,CHEMBL1825022
binary,test,2820,CHEMBL5397197
binary,test,1107,CHEMBL176287
binary,test,942,CHEMBL583076
binary,test,1461,CHEMBL2333333
binary,test,160,CHEMBL304770
binary,test,719,CHEMBL376303
binary,test,1596,CHEMBL3415163
binary,test,384,CHEMBL323585
binary,test,2801,CHEMBL137001
binary,test,1367,CHEMBL1399
binary,test,257,CHEMBL284934
binary,test,636,CHEMBL228985
binary,test,1507,CHEMBL2442757
binary,test,487,CHEMBL1399
binary,test,1612,CHEMBL3421765
binary,test,786,CHEMBL459503
binary,test,203,CHEMBL289945
binary,test,208,CHEMBL422610
binary,test,1516,CHEMBL2442767
binary,test,2723,CHEMBL1173700
binary,test,1315,CHEMBL1939527
binary,test,1641,CHEMBL3264684
binary,test,1400,CHEMBL9298
binary,test,212,CHEMBL336383
binary,test,2386,CHEMBL5271187
binary,test,338,CHEMBL323546
binary,test,802,CHEMBL209731
binary,test,1249,CHEMBL1784812
binary,test,1149,CHEMBL1630269
binary,test,2078,CHEMBL108425
binary,test,2324,CHEMBL3752192
binary,test,751,CHEMBL463453
binary,test,1306,CHEMBL1454842
binary,test,1177,CHEMBL1672982
binary,test,435,CHEMBL175979
binary,test,689,CHEMBL274318
binary,test,2542,CHEMBL5440090
binary,test,2311,CHEMBL3752818
binary,test,1675,CHEMBL3622071
binary,test,2923,CHEMBL285809
binary,test,1918,CHEMBL1444
binary,test,7,CHEMBL112074
binary,test,500,CHEMBL372999
binary,test,2815,CHEMBL5406393
binary,test,1570,CHEMBL437731
binary,test,1138,CHEMBL1629802
binary,test,13,CHEMBL169251
binary,test,1268,CHEMBL1824763
binary,test,657,CHEMBL226946
binary,test,1378,CHEMBL2011174
binary,test,87,CHEMBL424162
binary,test,2860,CHEMBL3622061
binary,test,2029,CHEMBL5075144
binary,test,138,CHEMBL73367
binary,test,2894,CHEMBL5395326
binary,test,2710,CHEMBL54803
binary,test,223,CHEMBL26651
binary,test,1748,CHEMBL3752637
binary,test,1228,CHEMBL1784789
binary,test,932,CHEMBL441367
binary,test,1879,CHEMBL4161492
binary,test,1122,CHEMBL370281
binary,test,2058,CHEMBL5184004
binary,test,1464,CHEMBL2333328
binary,test,1963,CHEMBL108483
binary,test,32,CHEMBL39661
binary,test,2326,CHEMBL3754696
binary,test,2954,CHEMBL5440818
binary,test,2854,CHEMBL3622059
binary,test,733,CHEMBL67842
binary,test,776,CHEMBL132530
binary,test,1688,CHEMBL3621226
binary,test,1804,CHEMBL488
binary,test,2194,CHEMBL5285274
binary,test,1131,CHEMBL194928
binary,test,2462,CHEMBL5265802
binary,test,469,CHEMBL195580
binary,test,893,CHEMBL469260
binary,test,2649,CHEMBL104047
binary,test,323,CHEMBL151691
binary,test,1527,CHEMBL3105521
binary,test,1023,CHEMBL1097980
binary,test,989,CHEMBL1399
binary,test,842,CHEMBL191488
binary,test,2847,CHEMBL5428080
binary,test,2758,CHEMBL30043
binary,test,227,CHEMBL174909
binary,test,2016,CHEMBL4745681
binary,test,1687,CHEMBL3623213
binary,test,2360,CHEMBL5279731
binary,test,2817,CHEMBL5418345
binary,test,475,CHEMBL362968
binary,test,2483,CHEMBL5436925
binary,test,1766,CHEMBL3805851
binary,test,2865,CHEMBL3622066
binary,test,1569,CHEMBL225499
binary,test,2830,CHEMBL5402457
binary,test,570,CHEMBL225499
binary,test,188,CHEMBL304222
binary,test,2045,CHEMBL1444
binary,test,2339,CHEMBL5267859
binary,test,1410,CHEMBL2165317
binary,test,882,CHEMBL491824
binary,test,984,CHEMBL224060
binary,test,1413,CHEMBL2165314
binary,test,1923,CHEMBL4460718
binary,test,2089,CHEMBL5280326
binary,test,1000,CHEMBL1098425
binary,test,1767,CHEMBL3804849
binary,test,1533,CHEMBL53343
binary,test,2646,CHEMBL5428947
binary,test,2302,CHEMBL5281692
binary,test,2864,CHEMBL3622065
binary,test,2291,CHEMBL5284938
binary,test,1377,CHEMBL2011173
binary,test,1183,CHEMBL1688894
binary,test,1789,CHEMBL489
binary,test,1485,CHEMBL2336859
binary,test,1390,CHEMBL2011190
binary,test,130,CHEMBL419131
binary,test,2874,CHEMBL5412425
binary,test,1872,CHEMBL4164126
binary,test,647,CHEMBL229893
binary,test,608,CHEMBL223176
binary,test,1747,CHEMBL3751861
binary,test,3031,CHEMBL5397559
binary,test,128,CHEMBL166079
binary,test,2792,CHEMBL137589
binary,test,1553,CHEMBL1688901
binary,test,1185,CHEMBL1688896
binary,test,652,CHEMBL229861
binary,test,470,CHEMBL195653
binary,test,833,CHEMBL57513
binary,test,3026,CHEMBL3622363
binary,test,638,CHEMBL229907
binary,test,534,CHEMBL212168
binary,test,2724,CHEMBL1170893
binary,test,329,CHEMBL148903
binary,test,921,CHEMBL224060
binary,test,2892,CHEMBL5421450
binary,test,1480,CHEMBL2336864
binary,test,249,CHEMBL23485
binary,test,3010,CHEMBL223983
binary,test,1654,CHEMBL3622058
binary,test,1492,CHEMBL3350384
binary,test,2400,CHEMBL5288188
binary,test,1692,CHEMBL3623222
binary,test,940,CHEMBL488
binary,test,516,CHEMBL205177
binary,test,2527,CHEMBL29521
binary,test,1541,CHEMBL3134228
binary,test,1060,CHEMBL1170893
binary,test,674,CHEMBL388291
binary,test,809,CHEMBL224787
binary,test,2684,CHEMBL186079
binary,test,1256,CHEMBL1824748
binary,test,14,CHEMBL1629805
binary,test,2091,CHEMBL5265932
binary,test,756,CHEMBL463168
binary,test,1135,CHEMBL193555
binary,test,2936,CHEMBL415952
binary,test,2973,CHEMBL358214
binary,test,2461,CHEMBL5284435
binary,test,1958,CHEMBL10137
binary,test,2349,CHEMBL3754184
binary,test,2450,CHEMBL5285390
binary,test,1862,CHEMBL4172955
binary,test,606,CHEMBL225128
binary,test,122,CHEMBL349851
binary,test,335,CHEMBL113242
binary,test,1032,CHEMBL276915
binary,test,229,CHEMBL368732
binary,test,225,CHEMBL287574
binary,test,333,CHEMBL157101
binary,test,1547,CHEMBL132530
binary,test,931,CHEMBL76904
binary,test,1657,CHEMBL3622061
binary,test,2922,CHEMBL29482
binary,test,84,CHEMBL27767
binary,test,2235,CHEMBL2058266
binary,test,166,CHEMBL488
binary,test,2769,CHEMBL135595
binary,test,2466,CHEMBL2431525
binary,test,447,CHEMBL184749
binary,test,271,CHEMBL293122
binary,test,648,CHEMBL558103
binary,test,399,CHEMBL157101
binary,test,3003,CHEMBL351167
binary,test,562,CHEMBL437731
binary,test,1831,CHEMBL3941042
binary,test,269,CHEMBL349822
binary,test,2822,CHEMBL5423824
binary,test,2693,CHEMBL437731
binary,test,2903,CHEMBL5436006
binary,test,2213,CHEMBL5266927
binary,test,349,CHEMBL102536
binary,test,2394,CHEMBL3752063
binary,test,2043,CHEMBL1399
binary,test,209,CHEMBL131414
binary,test,1308,CHEMBL1939520
binary,test,2677,CHEMBL421829
